has_category_id,tweet_id,category_id
172902,40126,557
172906,40127,557
172909,40127,565
172907,40127,568
172910,40127,571
172908,40127,564
172911,40127,570
172912,40128,567
172913,40128,571
172917,40129,570
172914,40129,563
172918,40129,580
172915,40129,557
172916,40129,579
172919,40130,562
172921,40131,572
172924,40131,568
172925,40131,565
172923,40131,581
172926,40131,571
172920,40131,563
172922,40131,557
172928,40132,572
172932,40132,570
172931,40132,565
172927,40132,563
172929,40132,557
172930,40132,568
172934,40133,581
172935,40133,568
172937,40133,570
172939,40133,572
172938,40133,571
172936,40133,567
172933,40133,557
172948,40134,565
172943,40134,581
172949,40134,570
172942,40134,557
172944,40134,568
172947,40134,571
172941,40134,572
172940,40134,563
172946,40134,567
172945,40134,578
172950,40135,562
172951,40136,562
172953,40137,557
172954,40137,568
172956,40137,571
172955,40137,570
172952,40137,563
172957,40138,562
172958,40139,569
172960,40139,565
172959,40139,579
172961,40139,580
172967,40140,567
172966,40140,579
172963,40140,572
172962,40140,563
172968,40140,570
172965,40140,581
172964,40140,557
172972,40141,568
172974,40141,580
172973,40141,570
172969,40141,563
172970,40141,557
172971,40141,581
172977,40142,564
172978,40142,565
172975,40142,572
172979,40142,580
172976,40142,557
172984,40143,565
172983,40143,579
172981,40143,557
172982,40143,581
172980,40143,563
172985,40143,580
172986,40144,562
172993,40145,570
172988,40145,581
172990,40145,565
172991,40145,571
172987,40145,557
172992,40145,572
172989,40145,568
172998,40146,565
172999,40146,571
172995,40146,557
173000,40146,570
172996,40146,581
172994,40146,572
172997,40146,568
173005,40147,568
173007,40147,565
173002,40147,572
173004,40147,581
173006,40147,579
173001,40147,563
173008,40147,570
173003,40147,557
173009,40148,562
173010,40149,562
173011,40150,562
173014,40151,568
173015,40151,567
173013,40151,557
173018,40151,570
173016,40151,571
173012,40151,563
173017,40151,572
173023,40152,579
173019,40152,559
173020,40152,563
173021,40152,557
173022,40152,568
173024,40153,562
173025,40154,562
173030,40155,565
173027,40155,557
173029,40155,568
173032,40155,572
173028,40155,581
173026,40155,563
173031,40155,571
173033,40156,557
173036,40156,565
173037,40156,580
173034,40156,581
173038,40156,571
173035,40156,579
173042,40157,565
173045,40157,570
173044,40157,572
173043,40157,580
173041,40157,568
173040,40157,581
173039,40157,557
173046,40158,562
173047,40159,562
173050,40160,579
173048,40160,563
173049,40160,568
173051,40160,567
173055,40161,570
173053,40161,568
173052,40161,563
173054,40161,567
173056,40162,562
173059,40163,571
173057,40163,570
173058,40163,580
173060,40164,562
173061,40165,572
173063,40165,577
173062,40165,557
173064,40166,562
173065,40167,562
173066,40168,562
173070,40169,570
173069,40169,565
173067,40169,572
173068,40169,557
173071,40170,562
173077,40171,571
173074,40171,557
173076,40171,565
173072,40171,563
173078,40171,570
173075,40171,568
173073,40171,572
173081,40172,568
173080,40172,557
173083,40172,570
173082,40172,564
173079,40172,563
173084,40173,562
173088,40174,567
173087,40174,568
173085,40174,563
173089,40174,571
173086,40174,557
173090,40175,562
173091,40176,562
173092,40177,563
173094,40177,557
173095,40177,581
173093,40177,572
173097,40177,571
173096,40177,568
173100,40178,581
173098,40178,572
173105,40178,570
173103,40178,578
173099,40178,557
173106,40178,574
173104,40178,565
173102,40178,579
173101,40178,568
173108,40179,557
173109,40179,568
173111,40179,565
173107,40179,572
173113,40179,571
173110,40179,579
173112,40179,570
173121,40180,572
173114,40180,563
173120,40180,567
173116,40180,581
173122,40180,570
173118,40180,579
173115,40180,557
173117,40180,568
173119,40180,565
173123,40181,572
173126,40181,567
173124,40181,557
173127,40181,579
173125,40181,565
173128,40181,570
173132,40182,571
173131,40182,567
173129,40182,563
173130,40182,568
173133,40183,563
173137,40183,568
173134,40183,572
173136,40183,581
173135,40183,557
173138,40183,571
173139,40184,562
173142,40185,572
173141,40185,563
173145,40185,567
173143,40185,557
173144,40185,568
173146,40185,570
173140,40185,558
173148,40186,557
173150,40186,565
173147,40186,563
173151,40186,571
173149,40186,568
173152,40187,562
173156,40188,568
173157,40188,565
173154,40188,563
173155,40188,557
173153,40188,560
173166,40189,577
173160,40189,581
173163,40189,565
173159,40189,557
173158,40189,572
173161,40189,568
173165,40189,571
173162,40189,579
173164,40189,567
173168,40190,572
173173,40190,571
173172,40190,565
173169,40190,557
173170,40190,581
173167,40190,563
173171,40190,568
173175,40191,572
173179,40191,567
173178,40191,568
173177,40191,581
173174,40191,563
173176,40191,557
173180,40192,562
173187,40193,571
173182,40193,572
173186,40193,567
173185,40193,568
173184,40193,581
173181,40193,563
173183,40193,557
173188,40194,563
173193,40194,567
173189,40194,572
173192,40194,579
173194,40194,570
173190,40194,557
173191,40194,581
173197,40195,557
173196,40195,572
173198,40195,581
173199,40195,568
173200,40195,565
173195,40195,563
173201,40195,571
173207,40196,567
173206,40196,565
173202,40196,563
173205,40196,568
173203,40196,557
173208,40196,571
173204,40196,581
173209,40197,562
173216,40198,574
173215,40198,572
173210,40198,557
173213,40198,567
173211,40198,568
173212,40198,565
173214,40198,577
173218,40199,557
173217,40199,572
173220,40199,571
173219,40199,565
173221,40200,562
173222,40201,557
173223,40201,565
173224,40201,577
173230,40202,571
173228,40202,567
173225,40202,563
173226,40202,557
173229,40202,570
173227,40202,568
173234,40203,567
173233,40203,581
173232,40203,557
173231,40203,563
173237,40204,567
173239,40204,572
173235,40204,557
173238,40204,571
173236,40204,581
173240,40204,574
173246,40205,570
173242,40205,557
173241,40205,572
173244,40205,568
173243,40205,581
173245,40205,565
173249,40206,567
173247,40206,557
173251,40206,570
173248,40206,568
173250,40206,571
173253,40207,581
173252,40207,557
173259,40207,570
173258,40207,572
173255,40207,565
173256,40207,567
173254,40207,568
173257,40207,571
173260,40208,562
173261,40209,562
173264,40210,557
173263,40210,572
173262,40210,563
173268,40210,570
173269,40210,580
173267,40210,567
173266,40210,579
173265,40210,568
173273,40211,557
173272,40211,563
173271,40211,569
173270,40211,559
173275,40211,570
173274,40211,568
173276,40212,557
173277,40212,567
173279,40212,571
173278,40212,570
173285,40213,580
173281,40213,568
173280,40213,563
173283,40213,567
173284,40213,570
173282,40213,565
173287,40214,557
173286,40214,572
173290,40214,571
173288,40214,568
173289,40214,565
173291,40215,562
173292,40216,562
173295,40217,571
173293,40217,572
173294,40217,557
173299,40218,568
173298,40218,581
173301,40218,571
173300,40218,565
173297,40218,557
173296,40218,572
173302,40218,570
173309,40219,571
173306,40219,565
173307,40219,567
173304,40219,557
173308,40219,580
173303,40219,563
173305,40219,568
173310,40220,571
173311,40220,562
173312,40221,562
173313,40222,563
173316,40222,580
173315,40222,579
173314,40222,568
173320,40223,571
173318,40223,568
173319,40223,565
173317,40223,563
173322,40224,568
173324,40224,577
173321,40224,563
173323,40224,567
173325,40225,562
173328,40226,564
173327,40226,581
173329,40226,570
173326,40226,557
173333,40227,568
173330,40227,563
173331,40227,572
173336,40227,571
173332,40227,557
173335,40227,580
173334,40227,565
173337,40228,572
173338,40228,557
173339,40228,570
173344,40229,570
173343,40229,579
173340,40229,572
173341,40229,557
173342,40229,581
173345,40229,571
173352,40230,567
173347,40230,572
173350,40230,568
173353,40230,570
173348,40230,557
173349,40230,581
173346,40230,563
173351,40230,565
173354,40231,557
173359,40231,572
173357,40231,570
173356,40231,567
173355,40231,565
173358,40231,571
173363,40232,581
173365,40232,565
173366,40232,580
173361,40232,572
173360,40232,563
173362,40232,557
173364,40232,568
173370,40233,565
173367,40233,563
173369,40233,568
173368,40233,557
173372,40233,571
173371,40233,567
173374,40234,557
173373,40234,572
173375,40234,565
173376,40234,577
173377,40235,565
173378,40235,577
173379,40236,563
173381,40236,567
173380,40236,568
173385,40237,581
173384,40237,557
173383,40237,572
173382,40237,563
173386,40237,568
173387,40237,565
173388,40237,571
173389,40238,562
173390,40239,557
173391,40239,579
173392,40239,580
173393,40240,562
173396,40241,581
173398,40241,571
173397,40241,565
173394,40241,572
173399,40241,570
173395,40241,557
173400,40242,562
173403,40243,570
173402,40243,557
173401,40243,563
173404,40243,571
173405,40244,563
173410,40244,565
173408,40244,581
173407,40244,557
173412,40244,571
173411,40244,567
173409,40244,568
173406,40244,572
173413,40245,562
173419,40246,571
173420,40246,573
173418,40246,565
173415,40246,557
173421,40246,572
173417,40246,576
173416,40246,568
173422,40246,570
173414,40246,563
173423,40247,562
173425,40248,565
173428,40248,570
173424,40248,557
173426,40248,567
173427,40248,572
173432,40249,570
173431,40249,580
173430,40249,566
173429,40249,557
173433,40250,563
173434,40250,579
173435,40250,567
173436,40250,570
173437,40251,562
173438,40252,563
173441,40252,580
173442,40252,571
173439,40252,568
173440,40252,567
173444,40253,570
173443,40253,567
173445,40254,563
173450,40254,567
173446,40254,572
173447,40254,557
173448,40254,568
173449,40254,565
173452,40254,571
173451,40254,570
173456,40255,572
173453,40255,557
173454,40255,567
173455,40255,571
173457,40255,570
173460,40256,579
173458,40256,563
173462,40256,567
173459,40256,568
173463,40256,571
173461,40256,565
173464,40257,562
173468,40258,572
173465,40258,563
173466,40258,557
173469,40258,571
173467,40258,568
173474,40259,567
173470,40259,563
173475,40259,571
173473,40259,565
173476,40259,572
173477,40259,570
173472,40259,568
173471,40259,557
173482,40260,567
173480,40260,581
173478,40260,572
173483,40260,577
173479,40260,557
173481,40260,568
173485,40261,557
173488,40261,565
173489,40261,571
173484,40261,572
173486,40261,581
173487,40261,579
173490,40262,562
173491,40263,562
173492,40264,562
173495,40265,565
173494,40265,564
173493,40265,557
173496,40265,571
173498,40265,570
173497,40265,572
173505,40266,565
173503,40266,557
173502,40266,572
173499,40266,559
173500,40266,558
173501,40266,563
173504,40266,568
173506,40266,571
173513,40267,580
173512,40267,565
173508,40267,569
173511,40267,568
173510,40267,557
173509,40267,563
173507,40267,559
173514,40268,562
173522,40269,570
173516,40269,568
173520,40269,571
173515,40269,557
173519,40269,567
173518,40269,565
173517,40269,564
173521,40269,572
173523,40270,562
173524,40271,557
173525,40271,564
173526,40271,580
173529,40272,568
173528,40272,557
173530,40272,565
173527,40272,563
173531,40272,571
173533,40273,564
173534,40273,579
173535,40273,567
173532,40273,557
173536,40274,562
173541,40275,568
173539,40275,557
173544,40275,580
173543,40275,565
173540,40275,581
173538,40275,572
173542,40275,578
173537,40275,563
173548,40276,570
173547,40276,565
173545,40276,572
173546,40276,568
173549,40277,562
173554,40278,567
173550,40278,563
173555,40278,571
173553,40278,565
173552,40278,568
173551,40278,557
173556,40279,562
173562,40280,567
173560,40280,579
173558,40280,572
173557,40280,563
173559,40280,557
173561,40280,565
173566,40281,564
173563,40281,563
173564,40281,557
173567,40281,580
173565,40281,581
173568,40282,563
173571,40282,565
173572,40282,580
173570,40282,568
173573,40282,571
173569,40282,557
173574,40283,562
173575,40284,562
173576,40285,562
173578,40295,570
173577,40295,581
173579,40296,569
173582,40299,570
173580,40299,572
173581,40299,581
173583,40305,572
173584,40305,581
173585,40312,565
173586,40312,571
173587,40318,572
173588,40318,577
173591,40321,570
173590,40321,581
173589,40321,572
173592,40323,574
173593,40327,571
173594,40331,577
173595,40335,570
173596,40342,558
173598,40342,570
173597,40342,572
173599,40347,557
173601,40347,571
173600,40347,579
173602,40349,570
173603,40355,572
173605,40355,570
173604,40355,581
173606,40368,563
173608,40374,577
173609,40374,571
173607,40374,580
173610,40386,565
173611,40386,570
173612,40386,571
173613,40399,570
173614,40399,577
173616,40404,571
173615,40404,577
173618,40410,581
173620,40410,570
173617,40410,572
173619,40410,566
173621,40411,570
173622,40415,577
173624,40417,579
173623,40417,568
173625,40417,574
173627,40433,563
173626,40433,558
173628,40433,570
173629,40439,577
173631,40460,570
173630,40460,557
173632,40468,577
173633,40473,580
173634,40473,577
173636,40504,577
173635,40504,565
173637,40506,577
173638,40510,569
173639,40510,565
173641,40517,570
173640,40517,563
173643,40518,570
173642,40518,558
173644,40526,577
173645,40526,571
173646,40528,577
173647,40537,570
173651,40546,577
173648,40546,572
173650,40546,570
173649,40546,581
173652,40547,577
173653,40547,571
173657,40553,570
173656,40553,565
173654,40553,573
173655,40553,564
173659,40558,577
173658,40558,565
173660,40560,581
173661,40560,570
173662,40562,579
173663,40562,578
173664,40562,570
173667,40565,565
173665,40565,572
173666,40565,581
173668,40575,569
173669,40575,579
173671,40575,570
173670,40575,565
173673,40576,581
173676,40576,570
173675,40576,565
173672,40576,563
173674,40576,566
173678,40596,580
173677,40596,581
173680,40599,570
173679,40599,565
173681,40599,577
173682,40605,580
173684,40609,566
173685,40609,565
173683,40609,572
173686,40609,577
173688,40611,581
173687,40611,572
173689,40611,570
173691,40617,577
173690,40617,565
173692,40622,581
173693,40622,570
173694,40639,577
173696,40640,565
173695,40640,572
173697,40640,570
173700,40642,571
173699,40642,570
173698,40642,563
173702,40651,574
173701,40651,580
173704,40651,571
173703,40651,577
173707,40665,565
173705,40665,573
173706,40665,564
173710,40681,571
173708,40681,570
173709,40681,577
173711,40687,577
173712,40693,581
173713,40693,570
173716,40705,581
173718,40705,570
173715,40705,572
173714,40705,573
173717,40705,578
173719,40712,579
173720,40712,570
173721,40714,570
173722,40716,572
173725,40716,570
173724,40716,565
173723,40716,581
173728,40726,565
173726,40726,563
173729,40726,570
173727,40726,572
173732,40731,571
173731,40731,577
173730,40731,570
173733,40734,577
173734,40742,558
173735,40742,570
173736,40753,577
173737,40754,577
173738,40754,571
173739,40758,564
173742,40760,570
173741,40760,581
173740,40760,558
173743,40762,558
173745,40762,570
173744,40762,581
173746,40764,558
173748,40764,570
173747,40764,565
173749,40767,579
173750,40767,570
173752,40784,579
173751,40784,577
173753,40785,562
173754,40786,565
173755,40786,577
173756,40787,562
173757,40788,557
173761,40788,570
173758,40788,568
173759,40788,579
173760,40788,565
173763,40789,579
173764,40789,570
173762,40789,568
173765,40790,577
173766,40791,570
173767,40791,568
173770,40792,568
173772,40792,570
173769,40792,557
173771,40792,565
173768,40792,563
173774,40793,565
173776,40793,568
173773,40793,579
173775,40793,570
173778,40794,570
173777,40794,557
173779,40795,568
173780,40795,565
173781,40795,570
173782,40796,577
173787,40797,577
173785,40797,564
173784,40797,568
173786,40797,565
173783,40797,563
173789,40798,573
173791,40798,557
173790,40798,565
173788,40798,560
173792,40799,577
173793,40800,577
173796,40801,577
173795,40801,579
173794,40801,573
173797,40802,562
173799,40803,565
173798,40803,579
173800,40803,570
173801,40803,568
173802,40804,562
173803,40805,577
173805,40806,568
173804,40806,557
173808,40806,570
173806,40806,579
173807,40806,565
173809,40807,581
173813,40807,565
173812,40807,568
173811,40807,578
173814,40807,562
173810,40807,566
173817,40808,570
173818,40808,574
173815,40808,576
173816,40808,565
173819,40808,564
173820,40809,579
173821,40809,577
173825,40810,568
173826,40810,570
173824,40810,565
173822,40810,573
173823,40810,581
173827,40811,568
173829,40811,570
173828,40811,579
173830,40812,577
173831,40813,579
173833,40814,570
173832,40814,565
173835,40815,565
173836,40815,570
173834,40815,568
173837,40816,562
173840,40817,574
173839,40817,580
173838,40817,568
173841,40818,573
173843,40818,565
173842,40818,568
173844,40819,563
173846,40819,566
173847,40819,579
173845,40819,581
173850,40820,570
173849,40820,579
173848,40820,557
173853,40821,570
173852,40821,565
173851,40821,568
173855,40822,576
173856,40822,564
173854,40822,578
173857,40823,577
173858,40824,577
173859,40825,564
173860,40826,577
173863,40827,565
173861,40827,557
173862,40827,568
173864,40828,562
173866,40829,581
173867,40829,563
173865,40829,573
173868,40830,565
173869,40830,577
173874,40831,570
173872,40831,578
173870,40831,557
173873,40831,565
173871,40831,579
173877,40832,570
173875,40832,581
173876,40832,566
173878,40833,557
173882,40833,578
173881,40833,579
173880,40833,566
173879,40833,581
173885,40834,579
173884,40834,570
173886,40834,567
173883,40834,568
173887,40835,565
173888,40835,574
173890,40836,570
173889,40836,565
173891,40836,574
173892,40837,557
173895,40837,570
173893,40837,568
173894,40837,565
173896,40838,557
173898,40838,565
173897,40838,579
173899,40838,570
173901,40839,570
173900,40839,568
173903,40840,577
173902,40840,565
173907,40841,574
173906,40841,570
173905,40841,568
173908,40841,564
173904,40841,557
173909,40842,562
173910,40843,568
173911,40843,565
173913,40844,577
173912,40844,565
173914,40845,568
173915,40845,562
173916,40846,568
173917,40846,565
173918,40846,577
173919,40847,577
173922,40848,570
173921,40848,565
173920,40848,563
173924,40849,566
173923,40849,573
173925,40850,562
173926,40851,573
173932,40852,565
173927,40852,557
173929,40852,566
173928,40852,581
173930,40852,568
173931,40852,578
173933,40853,577
173935,40854,568
173937,40854,565
173936,40854,578
173934,40854,557
173939,40855,570
173938,40855,579
173940,40856,577
173941,40857,568
173942,40857,577
173944,40858,557
173943,40858,573
173946,40858,565
173945,40858,568
173948,40859,557
173950,40859,566
173947,40859,563
173949,40859,581
173952,40859,577
173951,40859,579
173953,40860,565
173954,40860,577
173955,40861,563
173956,40861,566
173957,40862,562
173961,40863,565
173960,40863,579
173959,40863,568
173958,40863,557
173962,40863,570
173966,40864,564
173965,40864,565
173963,40864,581
173964,40864,578
173968,40865,565
173967,40865,579
173970,40866,565
173971,40866,574
173969,40866,568
173974,40867,577
173972,40867,573
173973,40867,565
173978,40868,570
173977,40868,578
173975,40868,557
173976,40868,579
173979,40869,568
173980,40869,570
173981,40869,577
173983,40870,564
173982,40870,570
173985,40871,577
173984,40871,565
173988,40872,565
173986,40872,579
173987,40872,578
173989,40872,570
173990,40873,577
173993,40874,568
173991,40874,578
173992,40874,576
173995,40874,570
173994,40874,565
174000,40875,578
173999,40875,579
173997,40875,581
173998,40875,566
173996,40875,557
174001,40876,577
174003,40877,576
174004,40877,564
174002,40877,573
174006,40878,566
174007,40878,578
174009,40878,570
174005,40878,557
174008,40878,565
174010,40878,574
174012,40879,565
174014,40879,574
174011,40879,568
174013,40879,570
174017,40880,565
174015,40880,560
174016,40880,563
174019,40881,565
174018,40881,579
174021,40882,557
174024,40882,577
174023,40882,566
174020,40882,563
174022,40882,581
174025,40883,577
174026,40884,570
174028,40884,564
174027,40884,574
174031,40885,565
174030,40885,578
174029,40885,579
174032,40885,570
174039,40886,562
174036,40886,579
174035,40886,566
174034,40886,581
174033,40886,557
174038,40886,565
174037,40886,578
174041,40887,574
174042,40887,578
174040,40887,570
174046,40888,565
174045,40888,570
174044,40888,579
174043,40888,557
174047,40889,557
174049,40889,578
174051,40889,570
174050,40889,565
174048,40889,579
174053,40890,577
174052,40890,565
174056,40891,565
174054,40891,557
174055,40891,568
174057,40891,570
174058,40892,565
174059,40892,577
174060,40893,579
174061,40893,565
174062,40894,568
174063,40894,570
174066,40895,570
174065,40895,565
174064,40895,566
174068,40896,574
174067,40896,579
174069,40897,579
174070,40897,570
174071,40898,577
174072,40899,565
174073,40899,577
174075,40900,579
174074,40900,568
174076,40900,565
174077,40900,570
174078,40901,577
174079,40902,563
174080,40902,577
174081,40903,571
174084,40904,570
174082,40904,568
174083,40904,565
174088,40905,565
174087,40905,568
174085,40905,570
174086,40905,574
174089,40906,557
174092,40906,570
174093,40906,577
174090,40906,581
174091,40906,566
174094,40907,568
174095,40907,570
174096,40908,568
174097,40908,562
174098,40909,576
174101,40909,564
174099,40909,570
174100,40909,568
174102,40910,577
174103,40911,562
174104,40912,562
174105,40913,562
174107,40914,579
174106,40914,563
174108,40915,565
174109,40915,577
174110,40916,562
174112,40917,577
174111,40917,565
174113,40918,577
174114,40919,577
174115,40920,579
174116,40921,564
174118,40922,577
174117,40922,573
174119,40923,565
174120,40923,574
174121,40924,562
174122,40925,577
174123,40926,563
174126,40926,565
174125,40926,579
174124,40926,568
174127,40927,562
174128,40928,577
174129,40929,565
174130,40929,574
174131,40930,564
174132,40930,565
174133,40931,560
174134,40932,568
174136,40932,570
174135,40932,565
174137,40933,570
174138,40934,562
174139,40935,577
174140,40936,573
174142,40936,565
174141,40936,568
174145,40937,570
174144,40937,568
174143,40937,581
174146,40938,562
174147,40939,577
174149,40940,565
174150,40940,570
174148,40940,579
174151,40941,568
174152,40941,565
174154,40942,565
174153,40942,579
174155,40942,570
174156,40942,568
174157,40943,579
174158,40944,573
174160,40945,570
174159,40945,568
174161,40946,577
174164,40947,568
174162,40947,576
174163,40947,570
174165,40948,565
174166,40948,577
174167,40949,579
174168,40949,565
174171,40950,570
174170,40950,565
174169,40950,579
174172,40951,579
174173,40951,570
174175,40952,565
174174,40952,578
174176,40952,574
174177,40952,568
174180,40953,568
174179,40953,570
174178,40953,579
174181,40954,562
174182,40955,562
174185,40956,565
174184,40956,568
174188,40956,577
174187,40956,580
174186,40956,570
174183,40956,557
174189,40957,562
174193,40958,579
174194,40958,565
174191,40958,557
174192,40958,568
174190,40958,563
174195,40959,577
174197,40960,578
174199,40960,565
174196,40960,581
174198,40960,564
174200,40960,570
174203,40961,570
174202,40961,574
174201,40961,578
174204,40962,573
174205,40962,565
174206,40963,573
174207,40963,581
174208,40963,577
174209,40964,562
174212,40965,579
174210,40965,563
174211,40965,565
174216,40966,565
174214,40966,557
174215,40966,579
174213,40966,570
174217,40967,563
174218,40967,565
174219,40967,577
174221,40968,577
174220,40968,579
174222,40969,568
174223,40969,579
174225,40969,565
174224,40969,570
174226,40970,575
174227,40970,569
174231,40971,570
174228,40971,566
174230,40971,565
174229,40971,568
174232,40972,563
174233,40973,568
174234,40973,565
174235,40974,563
174238,40974,566
174240,40974,565
174237,40974,581
174241,40974,562
174239,40974,579
174236,40974,557
174242,40975,565
174243,40975,577
174244,40976,579
174245,40976,577
174246,40977,563
174247,40977,581
174248,40977,577
174250,40978,577
174249,40978,573
174251,40979,562
174256,40980,564
174252,40980,568
174255,40980,580
174253,40980,565
174254,40980,570
174260,40981,570
174259,40981,566
174257,40981,557
174258,40981,581
174262,40982,579
174263,40982,570
174261,40982,568
174265,40983,565
174264,40983,573
174266,40984,577
174267,40985,568
174269,40985,577
174268,40985,565
174274,40986,570
174271,40986,568
174273,40986,565
174270,40986,557
174272,40986,579
174277,40987,581
174275,40987,563
174279,40987,579
174278,40987,566
174280,40987,577
174276,40987,557
174283,40988,565
174281,40988,557
174282,40988,568
174284,40988,570
174288,40989,577
174287,40989,565
174286,40989,566
174285,40989,573
174289,40990,562
174291,40991,579
174292,40991,565
174290,40991,568
174293,40991,570
174295,40992,568
174296,40992,570
174294,40992,557
174297,40993,562
174298,40994,568
174299,40994,565
174300,40994,570
174303,40995,579
174301,40995,563
174302,40995,568
174304,40995,570
174308,40996,565
174306,40996,568
174307,40996,564
174305,40996,570
174309,40997,568
174310,40997,565
174311,40997,570
174312,40997,577
174313,40998,570
174315,40999,568
174314,40999,573
174320,41000,577
174318,41000,566
174316,41000,557
174317,41000,581
174319,41000,565
174323,41001,565
174324,41001,564
174322,41001,578
174321,41001,581
174325,41002,568
174326,41002,562
174327,41003,568
174328,41003,570
174333,41004,578
174330,41004,581
174334,41004,565
174329,41004,557
174335,41004,562
174331,41004,566
174332,41004,579
174336,41005,577
174337,41006,563
174340,41006,570
174338,41006,579
174339,41006,565
174343,41007,564
174341,41007,570
174342,41007,568
174344,41008,562
174346,41009,577
174345,41009,565
174348,41010,565
174349,41010,570
174347,41010,566
174350,41011,563
174351,41011,581
174352,41011,566
174353,41012,573
174354,41013,562
174355,41014,568
174356,41014,574
174360,41015,579
174357,41015,570
174359,41015,568
174358,41015,557
174361,41016,562
174362,41017,579
174364,41018,577
174363,41018,573
174369,41019,579
174365,41019,557
174368,41019,570
174367,41019,566
174370,41019,565
174366,41019,581
174372,41020,564
174371,41020,570
174373,41020,565
174374,41021,565
174375,41021,577
174376,41022,579
174377,41023,581
174380,41023,565
174379,41023,579
174381,41023,570
174378,41023,568
174383,41024,565
174384,41024,570
174382,41024,568
174385,41025,581
174386,41025,565
174388,41025,577
174387,41025,580
174389,41026,562
174390,41027,564
174391,41027,577
174396,41028,579
174392,41028,563
174394,41028,581
174395,41028,566
174393,41028,557
174398,41028,577
174397,41028,565
174399,41029,568
174401,41029,570
174400,41029,565
174402,41030,563
174404,41030,577
174403,41030,566
174408,41031,570
174409,41031,565
174407,41031,579
174406,41031,568
174405,41031,557
174413,41032,570
174410,41032,557
174412,41032,566
174411,41032,581
174414,41032,562
174418,41033,570
174417,41033,565
174415,41033,568
174416,41033,578
174419,41034,577
174421,41035,557
174420,41035,573
174422,41035,568
174423,41035,565
174424,41035,577
174426,41036,562
174425,41036,565
174427,41037,565
174428,41038,568
174429,41038,565
174433,41039,577
174431,41039,568
174430,41039,573
174432,41039,565
174434,41040,562
174435,41041,563
174436,41041,579
174438,41041,564
174437,41041,565
174439,41042,562
174442,41043,570
174440,41043,568
174441,41043,565
174443,41044,568
174444,41044,577
174446,41045,576
174445,41045,578
174447,41045,564
174450,41046,570
174448,41046,557
174449,41046,568
174452,41047,570
174451,41047,568
174456,41048,570
174455,41048,578
174454,41048,579
174453,41048,573
174457,41049,568
174458,41049,565
174459,41050,562
174464,41051,577
174462,41051,565
174460,41051,568
174463,41051,570
174461,41051,579
174466,41052,576
174467,41052,577
174465,41052,573
174470,41053,565
174469,41053,579
174468,41053,568
174471,41053,570
174472,41054,577
174473,41055,557
174476,41055,579
174475,41055,570
174474,41055,568
174478,41056,577
174477,41056,565
174479,41057,577
174482,41058,579
174480,41058,557
174484,41058,570
174481,41058,581
174483,41058,565
174486,41059,565
174485,41059,568
174487,41059,570
174490,41060,578
174488,41060,581
174489,41060,568
174491,41060,577
174492,41061,557
174494,41061,570
174495,41061,574
174493,41061,565
174496,41062,562
174499,41063,568
174502,41063,579
174498,41063,566
174501,41063,570
174500,41063,565
174497,41063,581
174504,41064,562
174503,41064,565
174506,41065,577
174505,41065,565
174507,41066,573
174509,41066,568
174508,41066,557
174510,41066,565
174511,41067,573
174512,41067,581
174514,41067,565
174513,41067,568
174515,41068,579
174516,41068,570
174518,41068,577
174517,41068,565
174519,41069,577
174522,41070,570
174521,41070,576
174520,41070,568
174523,41070,565
174527,41071,570
174526,41071,568
174525,41071,581
174524,41071,557
174528,41072,568
174529,41072,565
174530,41072,570
174532,41073,577
174531,41073,565
174533,41074,562
174534,41075,568
174536,41075,574
174535,41075,565
174537,41076,562
174540,41077,577
174538,41077,573
174539,41077,557
174541,41078,573
174542,41078,565
174543,41078,577
174546,41079,565
174547,41079,570
174544,41079,568
174545,41079,579
174548,41080,577
174549,41081,563
174554,41082,577
174553,41082,570
174552,41082,568
174551,41082,566
174550,41082,581
174556,41083,577
174555,41083,579
174557,41084,577
174559,41085,565
174560,41085,570
174558,41085,579
174561,41086,570
174562,41087,577
174563,41088,577
174565,41089,579
174564,41089,563
174566,41090,562
174569,41091,565
174567,41091,568
174570,41091,570
174568,41091,579
174572,41092,577
174571,41092,565
174574,41093,579
174573,41093,557
174576,41093,565
174575,41093,578
174577,41093,570
174578,41094,577
174579,41095,568
174580,41095,565
174583,41096,570
174584,41096,568
174582,41096,565
174581,41096,566
174585,41097,565
174586,41097,577
174587,41098,579
174588,41099,573
174589,41099,577
174590,41100,562
174592,41101,577
174591,41101,565
174594,41102,576
174595,41102,564
174593,41102,573
174596,41102,565
174597,41103,565
174598,41103,577
174599,41104,568
174602,41104,570
174601,41104,578
174600,41104,579
174603,41105,577
174604,41106,577
174605,41107,568
174606,41107,570
174609,41108,566
174608,41108,581
174607,41108,573
174610,41109,562
174612,41110,577
174611,41110,565
174613,41111,568
174616,41111,574
174614,41111,565
174615,41111,570
174617,41112,557
174618,41112,581
174622,41112,570
174621,41112,579
174620,41112,568
174619,41112,566
174625,41113,570
174626,41113,577
174624,41113,579
174623,41113,568
174627,41114,562
174629,41115,579
174631,41115,565
174630,41115,578
174628,41115,557
174632,41115,570
174633,41116,577
174634,41117,577
174635,41118,568
174636,41119,577
174638,41120,579
174637,41120,557
174640,41120,568
174639,41120,570
174641,41121,579
174642,41121,578
174643,41121,565
174644,41121,570
174649,41122,565
174647,41122,570
174646,41122,568
174645,41122,563
174648,41122,579
174650,41123,557
174652,41123,570
174651,41123,568
