has_hashtag_id,tweet_id,hashtag_id
81948,42312,209
81949,42313,106512
81950,42315,320
81951,42315,305
81952,42315,40
81953,42315,101488
81954,42318,163
81955,42319,320
81956,42319,305
81957,42319,40
81958,42319,101488
81959,42321,106514
81960,42322,64
81961,42322,101474
81962,42328,376
81963,42328,457
81964,42328,40
81965,42328,106515
81966,42328,101516
81967,42328,91
81968,42328,106516
81969,42328,101518
81970,42328,288
81971,42329,244
81972,42331,40
81973,42331,315
81974,42336,40
81975,42336,315
81976,42337,40
81977,42342,106517
81978,42346,64
81979,42346,91
81980,42346,40
81981,42351,40
81982,42351,91
81983,42354,78
81984,42354,40
81985,42355,64
81986,42355,396
81987,42356,106518
81988,42358,40
81989,42358,139
81990,42358,42
81991,42358,305
81992,42358,64
81993,42358,209
81994,42358,102398
81995,42365,106519
81996,42365,64
81997,42367,64
81998,42367,40
81999,42369,106520
82000,42371,67
82001,42371,42
82002,42371,341
82003,42372,40
82004,42372,100529
82005,42372,300
82006,42372,348
82007,42375,194
82008,42375,40
82009,42375,197
82010,42376,64
82011,42376,99908
82012,42377,91
82013,42377,40
82014,42379,100533
82015,42379,100140
82016,42380,106521
82017,42380,67
82018,42380,194
82019,42383,40
82020,42383,42
82021,42383,341
82022,42383,106550
82023,42383,106522
82024,42383,99755
82025,42383,106549
82026,42383,106547
82027,42383,106688
82028,42383,106689
82029,42383,101053
82030,42384,294
82031,42384,204
82032,42384,42
82033,42384,99910
82034,42385,288
82035,42385,99902
82036,42385,139
82037,42385,64
82038,42389,122
82039,42390,100429
82040,42390,229
82041,42392,42
82042,42392,40
82043,42392,80
82044,42393,316
82045,42394,64
82046,42394,100539
82047,42395,40
82048,42396,40
82049,42396,100139
82050,42396,91
82051,42398,99798
82052,42398,64
82053,42400,64
82054,42400,99989
82055,42400,100523
82056,42400,194
82057,42401,100492
82058,42403,106690
82059,42403,353
82060,42406,64
82061,42406,100541
82062,42408,40
82063,42409,100333
82064,42411,101387
82065,42414,100381
82066,42414,40
82067,42415,131
82068,42417,100528
82069,42417,101679
82070,42417,101358
82071,42419,40
82072,42419,91
82073,42420,40
82074,42420,91
82075,42422,67
82076,42422,91
82077,42423,42
82078,42423,231
82079,42423,40
82080,42425,288
82081,42425,100096
82082,42425,64
82083,42426,40
82084,42429,91
82085,42430,106691
82086,42430,194
82087,42430,320
82088,42431,40
82089,42432,67
82090,42432,194
82091,42432,320
82092,42435,40
82093,42435,42
82094,42435,213
82095,42435,101261
82096,42435,100048
82097,42435,106692
82098,42435,106667
82099,42435,288
82100,42435,106610
82101,42435,106555
82102,42435,106609
82103,42435,106529
82104,42435,80
82105,42439,40
82106,42441,229
82107,42441,99892
82108,42442,91
82109,42442,64
82110,42442,122
82111,42443,106530
82112,42443,376
82113,42443,106531
82114,42443,106532
82115,42443,106533
82116,42443,106534
82117,42443,106535
82118,42443,106536
82119,42443,457
82120,42443,91
82121,42443,101516
82122,42443,40
82123,42443,106537
82124,42443,106538
82125,42443,106539
82126,42443,100536
82127,42443,106528
82128,42443,106540
82129,42444,122
82130,42445,40
82131,42446,194
82132,42449,122
82133,42451,122
82134,42454,64
82135,42454,106542
82136,42454,100383
82137,42455,122
82138,42458,106543
82139,42459,42
82140,42459,40
82141,42459,315
82142,42459,305
82143,42459,341
82144,42459,99908
82145,42463,106544
82146,42463,40
82147,42463,100533
82148,42468,457
82149,42468,99745
82150,42472,106545
82151,42472,101163
82152,42473,40
82153,42474,40
82154,42474,42
82155,42474,139
82156,42474,305
82157,42474,64
82158,42474,209
82159,42475,122
82160,42476,122
82161,42477,40
82162,42479,122
82163,42480,122
82164,42486,122
82165,42490,67
82166,42490,100449
82167,42493,40
82168,42493,42
82169,42497,41
82170,42497,43
82171,42497,407
82172,42497,121
82173,42497,101223
82174,42497,115
82175,42497,67
82176,42497,42
82177,42497,471
82178,42497,151
82179,42498,100429
82180,42498,229
82181,42503,503
82182,42503,99759
82183,42503,99842
82184,42503,99745
82185,42503,457
82186,42503,40
82187,42503,91
82188,42506,106546
82189,42506,106548
82190,42506,194
82191,42506,67
82192,42507,55
82193,42510,139
82194,42512,64
82195,42512,106523
82196,42513,101093
82197,42513,40
82198,42516,99746
82199,42516,64
82200,42516,101078
82201,42516,106524
82202,42517,132
82203,42520,64
82204,42520,396
82205,42520,100093
82206,42521,100936
82207,42522,91
82208,42524,91
82209,42525,122
82210,42525,194
82211,42528,320
82212,42534,40
82213,42534,42
82214,42536,64
82215,42536,396
82216,42537,99788
82217,42537,67
82218,42537,42
82219,42538,40
82220,42538,91
82221,42540,99892
82222,42540,229
82223,42541,42
82224,42541,40
82225,42542,67
82226,42543,294
82227,42546,64
82228,42546,67
82229,42546,106553
82230,42549,209
82231,42549,64
82232,42552,67
82233,42552,91
82234,42552,106557
82235,42552,42
82236,42553,122
82237,42556,106558
82238,42559,106559
82239,42559,106560
82240,42560,40
82241,42562,106561
82242,42562,106562
82243,42562,106563
82244,42562,101168
82245,42562,101029
82246,42562,106564
82247,42563,64
82248,42564,40
82249,42564,106565
82250,42566,40
82251,42567,91
82252,42569,91
82253,42569,40
82254,42569,106566
82255,42570,64
82256,42570,101476
82257,42573,100341
82258,42574,315
82259,42574,99786
82260,42574,99816
82261,42577,40
82262,42577,315
82263,42577,42
82264,42583,40
82265,42583,139
82266,42584,209
82267,42586,67
82268,42586,229
82269,42586,64
82270,42590,99746
82271,42591,132
82272,42592,106567
82273,42592,106556
82274,42592,106568
82275,42595,40
82276,42595,91
82277,42598,40
82278,42599,40
82279,42599,194
82280,42600,64
82281,42600,100193
82282,42601,40
82283,42601,91
82284,42601,316
82285,42603,40
82286,42603,64
82287,42607,91
82288,42607,40
82289,42607,116
82290,42611,67
82291,42612,40
82292,42612,64
82293,42615,209
82294,42618,64
82295,42619,106571
82296,42619,99819
82297,42619,229
82298,42619,64
82299,42619,100096
82300,42620,194
82301,42620,64
82302,42622,91
82303,42622,67
82304,42625,64
82305,42625,122
82306,42627,40
82307,42627,139
82308,42628,91
82309,42628,40
82310,42631,122
82311,42634,64
82312,42639,64
82313,42639,100526
82314,42640,40
82315,42640,100099
82316,42644,40
82317,42644,64
82318,42648,42
82319,42648,229
82320,42648,106865
82321,42648,353
82322,42648,231
82323,42655,122
82324,42655,64
82325,42655,209
82326,42656,64
82327,42657,106572
82328,42657,100381
82329,42657,106573
82330,42657,64
82331,42658,67
82332,42661,122
82333,42664,40
82334,42666,40
82335,42666,91
82336,42666,331
82337,42667,64
82338,42668,457
82339,42669,64
82340,42671,99746
82341,42671,274
82342,42671,116
82343,42678,244
82344,42679,91
82345,42680,259
82346,42681,106574
82347,42683,64
82348,42683,40
82349,42683,305
82350,42686,122
82351,42687,40
82352,42687,91
82353,42692,67
82354,42692,42
82355,42700,99759
82356,42700,503
82357,42700,99745
82358,42700,99842
82359,42702,64
82360,42702,100603
82361,42706,101886
82362,42710,40
82363,42710,91
82364,42711,139
82365,42712,40
82366,42712,91
82367,42712,139
82368,42712,42
82369,42715,64
82370,42717,190
82371,42717,40
82372,42717,341
82373,42720,244
82374,42720,122
82375,42720,64
82376,42720,100837
82377,42720,42
82378,42720,106575
82379,42720,376
82380,42720,101903
82381,42720,106576
82382,42720,40
82383,42720,106577
82384,42720,106578
82385,42720,106579
82386,42720,100096
82387,42720,99989
82388,42720,100333
82389,42720,101196
82390,42720,106580
82391,42722,106721
82392,42725,40
82393,42725,91
82394,42725,139
82395,42725,42
82396,42728,209
82397,42732,244
82398,42733,209
82399,42734,100352
82400,42735,40
82401,42735,106722
82402,42742,40
82403,42742,64
82404,42743,99746
82405,42745,91
82406,42751,40
82407,42751,64
82408,42752,209
82409,42752,64
82410,42753,67
82411,42753,42
82412,42753,100092
82413,42753,64
82414,42757,40
82415,42758,64
82416,42759,67
82417,42759,91
82418,42759,101148
82419,42759,42
82420,42760,91
82421,42762,100140
82422,42763,40
82423,42763,91
82424,42765,40
82425,42769,40
82426,42770,40
82427,42772,316
82428,42774,122
82429,42774,106723
82430,42780,67
82431,42780,64
82432,42791,40
82433,42791,91
82434,42791,376
82435,42791,229
82436,42792,106779
82437,42792,106581
82438,42794,229
82439,42796,106569
82440,42797,244
82441,42800,40
82442,42800,42
82443,42801,42
82444,42811,40
82445,42815,40
82446,42815,99760
82447,42815,353
82448,42815,64
82449,42817,40
82450,42817,64
82451,42817,100317
82452,42817,288
82453,42821,197
82454,42823,64
82455,42823,106582
82456,42824,42
82457,42824,106597
82458,42830,442
82459,42830,42
82460,42830,40
82461,42830,80
82462,42831,100243
82463,42831,40
82464,42831,362
82465,42831,116
82466,42831,64
82467,42833,320
82468,42841,100350
82469,42841,67
82470,42841,42
82471,42845,100383
82472,42845,194
82473,42847,122
82474,42849,341
82475,42849,288
82476,42849,42
82477,42849,40
82478,42849,106527
82479,42850,192
82480,42850,42
82481,42854,305
82482,42854,106554
82483,42855,64
82484,42855,396
82485,42856,209
82486,42856,100867
82487,42857,132
82488,42858,42
82489,42858,40
82490,42858,106583
82491,42858,106585
82492,42869,40
82493,42869,331
82494,42870,40
82495,42870,91
82496,42871,40
82497,42871,64
82498,42872,106586
82499,42873,353
82500,42877,106587
82501,42877,64
82502,42878,99892
82503,42878,229
82504,42879,40
82505,42880,40
82506,42880,91
82507,42881,42
82508,42881,231
82509,42881,40
82510,42882,64
82511,42888,64
82512,42888,91
82513,42888,353
82514,42889,40
82515,42889,116
82516,42889,101230
82517,42889,100657
82518,42891,122
82519,42893,209
82520,42893,40
82521,42893,282
82522,42894,106588
82523,42896,106589
82524,42896,106590
82525,42897,122
82526,42901,40
82527,42905,106591
82528,42906,42
82529,42906,64
82530,42906,106592
82531,42906,106593
82532,42907,64
82533,42907,396
82534,42907,100093
82535,42909,40
82536,42909,64
82537,42909,122
82538,42909,244
82539,42910,106594
82540,42911,106595
82541,42911,67
82542,42912,64
82543,42912,305
82544,42912,40
82545,42913,40
82546,42913,91
82547,42917,106584
82548,42918,457
82549,42920,40
82550,42921,67
82551,42921,274
82552,42921,100099
82553,42928,42
82554,42928,100048
82555,42929,67
82556,42929,194
82557,42931,40
82558,42931,64
82559,42931,91
82560,42933,122
82561,42939,67
82562,42939,194
82563,42942,40
82564,42942,101423
82565,42942,116
82566,42944,40
82567,42944,288
82568,42945,122
82569,42945,315
82570,42945,99786
82571,42945,99816
82572,42950,42
82573,42952,101716
82574,42954,122
82575,42955,106596
82576,42957,106598
82577,42957,99819
82578,42960,132
82579,42960,281
82580,42961,101085
82581,42961,42
82582,42962,42
82583,42962,67
82584,42963,64
82585,42964,64
82586,42964,106599
82587,42965,316
82588,42965,194
82589,42967,40
82590,42967,42
82591,42967,100033
82592,42967,213
82593,42969,229
82594,42972,42
82595,42972,231
82596,42972,40
82597,42973,40
82598,42976,40
82599,42976,341
82600,42976,106600
82601,42980,40
82602,42980,42
82603,42982,106601
82604,42983,64
82605,42990,40
82606,42992,100110
82607,42992,101925
82608,42992,42
82609,42998,101912
82610,43000,457
82611,43000,99759
82612,43002,194
82613,43002,67
82614,43006,40
82615,43008,64
82616,43008,40
82617,43008,122
82618,43008,244
82619,43009,106602
82620,43013,40
82621,43014,91
82622,43014,40
82623,43014,42
82624,43015,42
82625,43015,457
82626,43015,99745
82627,43015,106603
82628,43017,40
82629,43017,80
82630,43021,67
82631,43021,315
82632,43021,42
82633,43021,106604
82634,43022,64
82635,43022,40
82636,43022,100098
82637,43022,106605
82638,43025,91
82639,43033,106606
82640,43033,305
82641,43034,67
82642,43035,229
82643,43036,541
82644,43036,106607
82645,43036,315
82646,43036,99746
82647,43036,64
82648,43040,40
82649,43040,91
82650,43046,116
82651,43046,40
82652,43047,40
82653,43047,274
82654,43047,316
82655,43050,106608
82656,43050,100932
82657,43055,100528
82658,43055,100371
82659,43055,42
82660,43056,40
82661,43056,64
82662,43056,331
82663,43056,42
82664,43057,316
82665,43059,244
82666,43061,194
82667,43061,64
82668,43062,64
82669,43062,396
82670,43064,106929
82671,43065,316
82672,43066,91
82673,43069,91
82674,43070,40
82675,43070,274
82676,43070,106769
82677,43070,331
82678,43071,64
82679,43071,101078
82680,43072,64
82681,43072,106770
82682,43074,64
82683,43075,67
82684,43075,42
82685,43075,106771
82686,43076,100297
82687,43076,40
82688,43076,42
82689,43076,100030
82690,43076,450
82691,43077,67
82692,43077,42
82693,43078,320
82694,43078,316
82695,43080,40
82696,43080,64
82697,43080,229
82698,43080,194
82699,43083,305
82700,43088,40
82701,43088,91
82702,43089,40
82703,43089,100099
82704,43090,99798
82705,43093,91
82706,43093,40
82707,43093,101773
82708,43094,100531
82709,43094,64
82710,43095,67
82711,43096,40
82712,43096,91
82713,43097,91
82714,43098,67
82715,43098,194
82716,43100,122
82717,43100,209
82718,43102,40
82719,43103,244
82720,43104,67
82721,43107,40
82722,43107,91
82723,43108,122
82724,43110,40
82725,43110,42
82726,43110,139
82727,43110,64
82728,43112,316
82729,43113,457
82730,43114,64
82731,43118,64
82732,43118,329
82733,43119,40
82734,43119,305
82735,43123,40
82736,43123,91
82737,43123,42
82738,43126,132
82739,43130,244
82740,43131,194
82741,43131,64
82742,43131,106258
82743,43131,106259
82744,43132,99892
82745,43133,122
82746,43136,91
82747,43136,42
82748,43136,229
82749,43136,274
82750,43136,67
82751,43137,64
82752,43138,99746
82753,43138,132
82754,43141,305
82755,43141,55
82756,43142,40
82757,43142,64
82758,43143,376
82759,43149,42
82760,43149,40
82761,43149,139
82762,43149,100548
82763,43149,100484
82764,43149,289
82765,43149,106260
82766,43149,106249
82767,43149,106261
82768,43152,106263
82769,43152,106264
82770,43153,101774
82771,43153,42
82772,43153,67
82773,43154,100333
82774,43156,209
82775,43156,64
82776,43157,122
82777,43161,100837
82778,43161,67
82779,43161,274
82780,43164,67
82781,43164,281
82782,43164,99990
82783,43165,64
82784,43165,40
82785,43165,91
82786,43169,67
82787,43169,274
82788,43169,91
82789,43170,320
82790,43170,353
82791,43175,101552
82792,43175,72
82793,43175,341
82794,43175,545
82795,43175,100971
82796,43175,106265
82797,43177,194
82798,43177,40
82799,43182,64
82800,43182,100527
82801,43184,40
82802,43190,99892
82803,43195,99909
82804,43195,106266
82805,43196,40
82806,43196,122
82807,43197,132
82808,43198,40
82809,43199,40
82810,43205,40
82811,43205,42
82812,43205,101116
82813,43205,100050
82814,43205,341
82815,43206,40
82816,43206,91
82817,43207,40
82818,43207,300
82819,43207,100153
82820,43209,139
82821,43209,106267
82822,43210,106268
82823,43210,106269
82824,43210,106270
82825,43210,106272
82826,43214,40
82827,43214,91
82828,43217,40
82829,43219,106230
82830,43222,369
82831,43222,99800
82832,43225,91
82833,43225,40
82834,43227,106273
82835,43228,139
82836,43228,100418
82837,43228,40
82838,43229,316
82839,43229,64
82840,43229,40
82841,43229,376
82842,43230,40
82843,43230,91
82844,43232,341
82845,43232,42
82846,43232,122
82847,43237,122
82848,43238,40
82849,43239,122
82850,43245,40
82851,43245,91
82852,43245,229
82853,43247,40
82854,43250,106262
82855,43250,106247
82856,43250,106234
82857,43250,116
82858,43250,40
82859,43250,106246
82860,43257,99892
82861,43261,64
82862,43261,100541
82863,43264,91
82864,43264,40
82865,43266,40
82866,43266,274
82867,43267,42
82868,43267,67
82869,43267,106222
82870,43267,99818
82871,43267,100092
82872,43267,229
82873,43267,106223
82874,43275,100419
82875,43275,315
82876,43275,40
82877,43276,244
82878,43277,42
82879,43277,231
82880,43277,40
82881,43278,40
82882,43278,300
82883,43278,100153
82884,43290,99784
82885,43290,106224
82886,43290,106225
82887,43290,148
82888,43301,100018
82889,43317,166
82890,43326,148
82891,43332,106226
82892,43332,100018
82893,43336,100016
82894,43336,99921
82895,43336,100056
82896,43338,100488
82897,43342,148
82898,43349,106227
82899,43351,269
82900,43353,101608
82901,43357,101613
82902,43357,106228
82903,43357,106229
82904,43358,148
82905,43364,190
82906,43364,148
82907,43371,148
82908,43371,106257
82909,43371,100485
82910,43371,539
82911,43372,100018
82912,43387,100505
82913,43387,100508
82914,43387,99774
82915,43408,166
82916,43415,100905
82917,43424,100016
82918,43424,99921
82919,43424,100056
82920,43434,148
82921,43434,513
82922,43436,101608
82923,43439,148
82924,43443,100719
82925,43443,106256
82926,43443,106255
82927,43464,100790
82928,43464,148
82929,43480,106254
82930,43484,166
82931,43490,106171
82932,43498,100016
82933,43498,99921
82934,43498,100056
82935,43507,100505
82936,43512,78
82937,43512,148
82938,43518,106172
82939,43518,99717
82940,43537,269
82941,43557,166
82942,43570,100016
82943,43570,99921
82944,43570,100056
82945,43579,148
82946,43584,148
82947,43600,106173
82948,43607,269
82949,43624,106174
82950,43627,166
82951,43639,100016
82952,43639,99921
82953,43639,100056
82954,43648,148
82955,43652,106175
82956,43652,106176
82957,43652,99921
82958,43652,106165
82959,43652,148
82960,43663,379
82961,43665,100501
82962,43689,106177
82963,43689,106179
82964,43689,106180
82965,43689,106181
82966,43689,106182
82967,43689,106183
82968,43690,102332
82969,43693,166
82970,43701,106184
82971,43708,100016
82972,43708,99921
82973,43708,100056
82974,43710,100709
82975,43718,148
82976,43724,106185
82977,43740,269
82978,43751,123
82979,43759,166
82980,43769,106186
82981,43770,106187
82982,43777,148
82983,43786,148
82984,43786,106188
82985,43802,123
82986,43802,148
82987,43802,100485
82988,43822,166
82989,43832,148
82990,43838,106189
82991,43839,101596
82992,43839,106218
82993,43839,106192
82994,43841,100018
82995,43845,454
82996,43845,99881
82997,43845,148
82998,43854,100485
82999,43872,513
83000,43884,166
83001,43893,148
83002,43901,148
83003,43905,148
83004,43923,148
83005,43923,106219
83006,43944,166
83007,43962,269
83008,43974,78
83009,43984,148
83010,43984,99774
83011,43984,101634
83012,43992,106248
83013,44005,166
83014,44023,148
83015,44027,269
83016,44045,99774
83017,44045,148
83018,44063,106250
83019,44065,166
83020,44086,148
83021,44105,513
83022,44105,148
83023,44121,269
83024,44125,166
83025,44126,101613
83026,44132,106251
83027,44135,269
83028,44146,148
83029,44150,106252
83030,44165,148
83031,44183,106253
83032,44186,166
83033,44208,148
83034,44228,148
83035,44239,100508
83036,44244,102062
83037,44247,166
83038,44263,148
83039,44265,106271
83040,44285,106232
83041,44285,101634
83042,44306,166
83043,44317,269
83044,44322,78
83045,44328,106054
83046,44343,100505
83047,44343,106221
83048,44346,148
83049,44362,166
83050,44367,100865
83051,44375,269
83052,44396,148
83053,44402,106097
83054,44406,106098
83055,44406,106099
83056,44417,166
83057,44428,106100
83058,44430,269
83059,44441,148
83060,44441,106101
83061,44468,166
83062,44481,148
83063,44501,100505
83064,44501,106102
83065,44520,166
83066,44522,148
83067,44531,100485
83068,44536,106103
83069,44536,148
83070,44544,106104
83071,44544,106105
83072,44554,269
83073,44555,148
83074,44573,166
83075,44588,269
83076,44592,148
83077,44601,106094
83078,44607,100488
83079,44607,269
83080,44607,100719
83081,44611,100926
83082,44617,106079
83083,44619,106066
83084,44619,106078
83085,44626,166
83086,44630,101722
83087,44643,269
83088,44643,106055
83089,44647,101726
83090,44663,102336
83091,44677,166
83092,44679,539
83093,44684,148
83094,44692,148
83095,44708,100798
83096,44727,166
83097,44729,106069
83098,44739,100798
83099,44741,148
83100,44758,100790
83101,44758,148
83102,44759,148
83103,44775,106056
83104,44779,166
83105,44792,148
83106,44792,100798
83107,44809,148
83108,44813,513
83109,44819,106057
83110,44828,166
83111,44842,148
83112,44846,99815
83113,44858,106058
83114,44871,100420
83115,44878,166
83116,44890,148
83117,44925,166
83118,44931,106059
83119,44936,101434
83120,44937,269
83121,44943,106060
83122,44943,106061
83123,44947,78
83124,44973,166
83125,44978,106062
83126,44978,106063
83127,44984,269
83128,45019,166
83129,45059,166
83130,45064,100128
83131,45064,123
83132,45064,199
83133,45071,148
83134,45091,106064
83135,45091,513
83136,45097,123
83137,45103,166
83138,45113,269
83139,45145,166
83140,45156,148
83141,45169,101561
83142,45169,101562
83143,45189,166
83144,45192,106053
83145,45206,148
83146,45206,106065
83147,45211,101561
83148,45211,101562
83149,45215,513
83150,45215,148
83151,45216,269
83152,45231,166
83153,45233,99713
83154,45238,106067
83155,45257,162
83156,45257,121
83157,45257,100503
83158,45257,289
83159,45262,100704
83160,45262,100705
83161,45262,411
83162,45270,163
83163,45277,74
83164,45282,100943
83165,45282,109
83166,45282,106068
83167,45282,106096
83168,45282,101595
83169,45282,106095
83170,45282,106093
83171,45282,106081
83172,45285,54
83173,45297,106235
83174,45302,100802
83175,45307,74
83176,45312,99952
83177,45313,287
83178,45315,106236
83179,45319,74
83180,45324,74
83181,45324,100063
83182,45325,121
83183,45325,74
83184,45328,99843
83185,45328,106237
83186,45328,106238
83187,45329,106239
83188,45329,100478
83189,45344,283
83190,45344,101552
83191,45344,101392
83192,45344,99866
83193,45344,100498
83194,45344,54
83195,45344,74
83196,45345,101042
83197,45345,507
83198,45345,100804
83199,45350,163
83200,45351,54
83201,45351,158
83202,45351,106240
83203,45352,101067
83204,45353,100002
83205,45353,100000
83206,45353,100034
83207,45353,99996
83208,45353,509
83209,45353,254
83210,45354,106241
83211,45354,106242
83212,45355,54
83213,45355,283
83214,45356,74
83215,45356,430
83216,45357,74
83217,45358,80
83218,45358,100138
83219,45360,74
83220,45361,74
83221,45361,106243
83222,45361,54
83223,45361,106244
83224,45361,158
83225,45361,106245
83226,45366,106220
83227,45366,106163
83228,45369,140
83229,45369,121
83230,45372,74
83231,45372,430
83232,45373,74
83233,45373,430
83234,45374,74
83235,45374,430
83236,45375,322
83237,45375,100142
83238,45375,253
83239,45375,158
83240,45376,74
83241,45376,430
83242,45377,74
83243,45377,430
83244,45380,322
83245,45380,74
83246,45382,101309
83247,45382,101146
83248,45382,101128
83249,45382,54
83250,45389,482
83251,45389,157
83252,45389,533
83253,45392,54
83254,45397,74
83255,45400,100785
83256,45400,99768
83257,45400,54
83258,45400,253
83259,45400,99874
83260,45400,121
83261,45404,277
83262,45406,262
83263,45406,100463
83264,45407,262
83265,45407,100463
83266,45410,106082
83267,45412,54
83268,45413,262
83269,45413,100463
83270,45415,106083
83271,45416,262
83272,45416,100463
83273,45431,283
83274,45431,74
83275,45439,313
83276,45439,158
83277,45439,486
83278,45441,54
83279,45441,101541
83280,45441,100783
83281,45441,106084
83282,45444,54
83283,45444,163
83284,45448,100145
83285,45448,54
83286,45449,106085
83287,45449,106086
83288,45449,106087
83289,45449,106088
83290,45454,100145
83291,45454,54
83292,45457,100145
83293,45457,54
83294,45459,100145
83295,45459,54
83296,45459,556
83297,45463,100145
83298,45463,54
83299,45463,106089
83300,45464,205
83301,45464,101487
83302,45467,100451
83303,45469,205
83304,45469,99823
83305,45469,100100
83306,45473,74
83307,45473,430
83308,45474,253
83309,45474,100142
83310,45474,54
83311,45475,556
83312,45475,54
83313,45478,101832
83314,45491,54
83315,45498,158
83316,45498,100840
83317,45499,322
83318,45509,106090
83319,45509,54
83320,45510,508
83321,45511,121
83322,45513,101067
83323,45523,340
83324,45524,100940
83325,45524,100941
83326,45534,100940
83327,45534,100941
83328,45535,121
83329,45535,158
83330,45535,106091
83331,45535,54
83332,45537,101541
83333,45537,54
83334,45542,121
83335,45548,121
83336,45552,74
83337,45568,74
83338,45574,158
83339,45576,54
83340,45578,74
83341,45581,74
83342,45588,100030
83343,45588,121
83344,45588,140
83345,45589,100228
83346,45589,101185
83347,45591,100930
83348,45595,99722
83349,45601,100438
83350,45601,74
83351,45601,54
83352,45601,533
83353,45601,451
83354,45601,486
83355,45601,140
83356,45601,99967
83357,45601,100246
83358,45601,556
83359,45601,106092
83360,45601,106170
83361,45601,106231
83362,45607,106169
83363,45608,100802
83364,45609,368
83365,45612,453
83366,45613,54
83367,45614,466
83368,45614,408
83369,45615,74
83370,45621,121
83371,45621,158
83372,45622,507
83373,45622,287
83374,45622,106832
83375,45622,101526
83376,45622,101438
83377,45626,106747
83378,45631,74
83379,45631,106748
83380,45638,101428
83381,45643,158
83382,45643,121
83383,45643,54
83384,45643,322
83385,45643,253
83386,45644,54
83387,45646,54
83388,45647,162
83389,45647,121
83390,45648,446
83391,45649,100785
83392,45649,99768
83393,45649,54
83394,45649,253
83395,45649,99874
83396,45649,121
83397,45658,74
83398,45659,54
83399,45663,106777
83400,45664,100430
83401,45664,163
83402,45664,100400
83403,45668,508
83404,45674,54
83405,45676,99768
83406,45676,100958
83407,45676,100407
83408,45677,54
83409,45677,74
83410,45679,54
83411,45683,54
83412,45685,322
83413,45685,74
83414,45689,106751
83415,45689,106778
83416,45689,108
83417,45689,106807
83418,45689,106809
83419,45693,205
83420,45693,100100
83421,45693,409
83422,45694,121
83423,45694,99874
83424,45694,100569
83425,45695,54
83426,45696,101652
83427,45696,365
83428,45696,74
83429,45698,121
83430,45698,115
83431,45705,99828
83432,45706,100950
83433,45706,163
83434,45715,54
83435,45716,100950
83436,45716,163
83437,45717,101486
83438,45717,101464
83439,45717,100902
83440,45717,99821
83441,45722,102024
83442,45722,121
83443,45722,106810
83444,45722,205
83445,45730,121
83446,45730,100108
83447,45730,162
83448,45743,158
83449,45743,121
83450,45744,163
83451,45748,100137
83452,45750,101524
83453,45750,254
83454,45750,54
83455,45750,287
83456,45753,101524
83457,45753,254
83458,45753,54
83459,45753,287
83460,45753,253
83461,45761,74
83462,45762,100802
83463,45766,54
83464,45768,106811
83465,45768,106812
83466,45771,121
83467,45771,100105
83468,45771,100953
83469,45775,54
83470,45775,533
83471,45778,54
83472,45779,163
83473,45784,101399
83474,45786,54
83475,45787,54
83476,45789,74
83477,45792,106813
83478,45797,508
83479,45811,287
83480,45812,466
83481,45812,54
83482,45820,54
83483,45822,106814
83484,45822,106815
83485,45822,54
83486,45822,322
83487,45822,253
83488,45830,54
83489,45833,121
83490,45836,287
83491,45837,100150
83492,45837,158
83493,45837,507
83494,45837,162
83495,45837,551
83496,45837,100717
83497,45837,100058
83498,45841,101399
83499,45842,54
83500,45848,74
83501,45852,72
83502,45852,408
83503,45855,74
83504,45856,106817
83505,45856,106831
83506,45860,99917
83507,45860,140
83508,45863,54
83509,45864,74
83510,45867,106818
83511,45869,121
83512,45875,121
83513,45876,294
83514,45900,106819
83515,45900,121
83516,45900,100105
83517,45908,100478
83518,45908,54
83519,45908,413
83520,45908,74
83521,45913,100391
83522,45913,140
83523,45913,74
83524,45913,54
83525,45922,106820
83526,45922,106822
83527,45927,74
83528,45930,466
83529,45932,101431
83530,45934,54
83531,45937,482
83532,45937,254
83533,45937,74
83534,45937,54
83535,45939,100950
83536,45940,106823
83537,45942,121
83538,45942,106824
83539,45945,54
83540,45947,54
83541,45954,106825
83542,45954,54
83543,45954,106826
83544,45957,54
83545,45958,74
83546,45958,430
83547,45959,163
83548,45963,368
83549,45967,283
83550,45967,140
83551,45969,322
83552,45969,54
83553,45969,253
83554,45969,158
83555,45971,106827
83556,45971,205
83557,45983,54
83558,45983,253
83559,45983,100868
83560,45991,74
83561,45991,322
83562,45993,121
83563,45993,100105
83564,45993,100953
83565,45996,101486
83566,45996,101464
83567,45996,100902
83568,45996,99821
83569,45997,466
83570,45997,322
83571,46001,74
83572,46002,80
83573,46002,524
83574,46004,106828
83575,46004,106829
83576,46009,322
83577,46014,101303
83578,46014,99829
83579,46023,283
83580,46024,74
83581,46025,74
83582,46026,54
83583,46027,74
83584,46032,54
83585,46034,283
83586,46034,74
83587,46034,163
83588,46041,121
83589,46041,100105
83590,46051,74
83591,46052,106830
83592,46053,74
83593,46054,74
83594,46057,106746
83595,46057,106745
83596,46058,100766
83597,46058,99800
83598,46063,54
83599,46064,74
83600,46066,163
83601,46068,74
83602,46068,430
83603,46074,158
83604,46074,106744
83605,46076,54
83606,46081,121
83607,46083,74
83608,46083,430
83609,46085,74
83610,46098,100002
83611,46098,100000
83612,46098,100034
83613,46098,99996
83614,46098,509
83615,46098,254
83616,46101,74
83617,46102,121
83618,46102,100826
83619,46102,158
